,user_id,session_id,topic,sub_topic,learning_node,question_type_single,question_type_multichoice,question_difficulty_medium,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,ms_first_response_min,ms_first_response_mean,ms_first_response_max,is_correct_1,is_correct_0
2300,3239242310,1,1,1,2,5,0,5,0,0,0,11124.0,15540.4,21194.0,3,2
2301,3240343337,11,8,9,36,87,0,87,0,0,0,3.0,15.540229885057471,86.0,37,50
2302,3241056471,33,20,11,79,195,0,195,0,0,0,2.0,9.96923076923077,76.0,152,43
2303,3242325166,2,1,4,7,29,0,29,0,0,0,6.0,17.379310344827587,33.0,21,8
2304,3242386352,1,1,2,4,11,0,6,4,0,1,14.0,36.27272727272727,121.0,10,1
2305,3244179781,13,5,4,26,83,0,83,0,0,0,2.0,5919.578313253012,20555.0,27,56
2306,3246312665,17,7,2,58,142,0,142,0,0,0,2.0,9.556338028169014,45.0,118,24
2307,3249999564,13,6,3,36,105,0,105,0,0,0,3.0,21.419047619047618,270.0,82,23
2308,3250809586,9,4,3,14,31,0,31,0,0,0,4.0,33.32258064516129,142.0,13,18
2309,3251720242,3,3,4,14,27,0,26,1,0,0,3.0,21.14814814814815,91.0,27,0
2310,3253816756,1,1,5,11,11,0,11,0,0,0,3.0,36.63636363636363,131.0,1,10
2311,3253951250,1,1,2,2,2,0,2,0,0,0,61.0,88.5,116.0,0,2
2312,3255439610,3,3,6,14,27,0,27,0,0,0,2.0,13.925925925925926,39.0,9,18
2313,3258432385,1,1,1,7,14,0,14,0,0,0,5.0,50.857142857142854,315.0,12,2
2314,3259671533,2,1,4,9,19,0,19,0,0,0,3.0,9.947368421052632,47.0,19,0
2315,3259701631,1,1,1,2,2,0,2,0,0,0,4.0,4.5,5.0,0,2
2316,3261250957,2,2,4,6,13,0,13,0,0,0,7.0,14.923076923076923,36.0,9,4
2317,3261919416,1,1,1,2,3,0,3,0,0,0,11.0,22.666666666666668,39.0,2,1
2318,3264881802,10,5,8,40,70,0,69,1,0,0,4.0,139.77142857142857,940.0,44,26
2319,3268080120,1,1,2,2,3,0,3,0,0,0,3.0,5.0,8.0,0,3
2320,3268918791,1,1,5,7,7,0,7,0,0,0,4.0,19.714285714285715,44.0,2,5
2321,3271825736,5,2,4,10,23,0,23,0,0,0,4.0,17.91304347826087,45.0,13,10
2322,3275176107,17,9,8,50,126,0,117,9,0,0,2.0,11.476190476190476,66.0,69,57
2323,3282301676,2,1,1,1,2,0,2,0,0,0,6.0,7.0,8.0,1,1
2324,3283768980,4,1,4,13,51,0,44,6,1,0,5.0,15.431372549019608,96.0,31,20
2325,3284364428,5,3,5,14,27,0,27,0,0,0,4.0,12.444444444444445,31.0,13,14
2326,3286675698,1,1,2,2,4,0,4,0,0,0,7.0,10.5,14.0,3,1
2327,3287734347,7,5,8,33,59,0,59,0,0,0,4.0,31.728813559322035,174.0,26,33
2328,3288399759,1,1,1,1,2,0,2,0,0,0,41.0,54.5,68.0,1,1
2329,3289111844,1,1,1,2,2,0,2,0,0,0,33.0,34.0,35.0,0,2
2330,3289377300,2,1,3,10,19,0,19,0,0,0,4.0,13.789473684210526,36.0,17,2
2331,3290985627,2,1,2,7,15,0,15,0,0,0,4.0,39.333333333333336,185.0,9,6
2332,3292400404,1,1,5,6,6,0,6,0,0,0,2.0,3.0,5.0,1,5
2333,3293524381,1,1,2,3,3,0,3,0,0,0,3.0,7.666666666666667,13.0,0,3
2334,3294584193,5,4,6,6,13,0,13,0,0,0,13.0,55.53846153846154,356.0,8,5
2335,3295337991,2,2,7,18,23,0,23,0,0,0,5.0,13.782608695652174,35.0,23,0
2336,3296548527,1,1,1,1,1,0,1,0,0,0,24.0,24.0,24.0,1,0
2337,3298894375,27,18,22,127,299,0,295,4,0,0,2.0,11.117056856187292,495.0,264,35
2338,3299460263,3,3,1,5,7,0,7,0,0,0,3.0,8.142857142857142,14.0,5,2
2339,3299707713,3,3,10,27,27,0,25,2,0,0,6.0,26.666666666666668,69.0,12,15
2340,3300134580,1,1,4,14,14,0,14,0,0,0,8.0,22.785714285714285,42.0,7,7
2341,3306270593,4,2,8,19,26,0,26,0,0,0,2.0,23.346153846153847,225.0,9,17
2342,3306699419,4,2,7,11,29,0,28,0,0,1,5.0,21.896551724137932,53.0,13,16
2343,3306967980,1,1,2,14,27,0,27,0,0,0,4.0,15.333333333333334,52.0,26,1
2344,3307123478,2,1,2,6,12,0,12,0,0,0,6.0,44.0,126.0,7,5
2345,3307529732,664,160,109,519,1595,2,1565,31,0,1,1.0,4.654351909830933,79.0,766,831
2346,3309005625,1,1,2,5,14,0,14,0,0,0,5.0,31.642857142857142,109.0,7,7
2347,3311404102,4,4,8,9,9,0,9,0,0,0,11.0,36.55555555555556,97.0,5,4
2348,3311790061,2,2,3,5,9,0,8,1,0,0,17.0,22.444444444444443,45.0,2,7
2349,3311874200,2,1,2,4,9,0,9,0,0,0,5.0,21.444444444444443,54.0,1,8
2350,3314608977,1,1,1,2,3,0,3,0,0,0,5.0,10.333333333333334,20.0,2,1
2351,3316070648,2,2,12,29,29,0,29,0,0,0,5.0,46.310344827586206,269.0,25,4
2352,3316302710,1,1,3,6,6,0,6,0,0,0,15.0,127.33333333333333,194.0,2,4
2353,3316586937,2,2,1,2,3,0,3,0,0,0,3.0,4.0,5.0,3,0
2354,3318050729,4,2,11,22,34,0,34,0,0,0,3.0,27.058823529411764,205.0,18,16
2355,3321899893,1,1,2,4,7,0,7,0,0,0,6.0,21.0,33.0,0,7
2356,3322864551,4,4,9,16,20,0,18,0,2,0,13.0,26.15,53.0,10,10
2357,3325245913,1,1,4,7,13,0,12,0,0,1,6.0,20.53846153846154,42.0,8,5
2358,3325289347,1,1,1,5,9,0,9,0,0,0,6.0,35.888888888888886,127.0,9,0
2359,3326927650,2,2,4,13,18,0,18,0,0,0,3.0,12.666666666666666,28.0,11,7
2360,3328083463,1,1,2,3,3,0,3,0,0,0,3.0,5.333333333333333,7.0,0,3
2361,3328581488,5,2,7,14,18,0,17,1,0,0,5.0,24.555555555555557,55.0,13,5
2362,3328685055,1,1,1,3,5,0,5,0,0,0,7.0,34.2,89.0,5,0
2363,3331261359,3,2,2,5,8,0,7,1,0,0,6.0,16.375,51.0,4,4
2364,3331396322,1,1,1,1,3,0,1,2,0,0,18.0,71.0,145.0,0,3
2365,3335411176,10,2,7,10,15,0,15,0,0,0,8.0,26.133333333333333,168.0,4,11
2366,3338529583,2,1,4,3,5,0,5,0,0,0,5.0,20.6,69.0,1,4
2367,3338838761,21,7,3,40,150,0,150,0,0,0,3.0,11.693333333333333,83.0,106,44
2368,3339591177,1,1,2,2,5,0,5,0,0,0,31.0,38.8,59.0,2,3
2369,3340420943,3,2,5,16,16,0,16,0,0,0,11.0,41.9375,103.0,14,2
2370,3342049677,1,1,1,2,5,0,5,0,0,0,3.0,6.8,13.0,0,5
2371,3345554095,9,6,11,24,33,0,33,0,0,0,3.0,23.454545454545453,81.0,12,21
2372,3346432632,2,2,1,2,3,0,3,0,0,0,7.0,26.0,58.0,1,2
2373,3347176509,1,1,2,5,5,0,5,0,0,0,15.0,51.4,126.0,3,2
2374,3349302915,116,57,14,103,561,0,561,0,0,0,2.0,8.456327985739751,256.0,433,128
2375,3349732692,1,1,2,2,4,0,4,0,0,0,19.0,28.25,33.0,3,1
2376,3350551171,1,1,4,2,5,0,5,0,0,0,7.0,15.2,27.0,4,1
2377,3350771768,1,1,1,1,2,0,2,0,0,0,5703.0,9748.0,13793.0,2,0
2378,3350909974,4,4,9,9,18,0,18,0,0,0,2.0,30.88888888888889,200.0,11,7
2379,3352089621,2,2,7,9,11,0,11,0,0,0,6.0,21.727272727272727,53.0,6,5
2380,3352097385,2,1,1,2,11,0,11,0,0,0,5.0,27.454545454545453,80.0,10,1
2381,3352589606,4,3,8,25,42,1,41,0,1,1,4.0,11.930232558139535,32.0,33,10
2382,3352792490,6,5,15,23,42,0,41,1,0,0,6.0,37.30952380952381,570.0,21,21
2383,3354072821,1,1,1,7,13,0,13,0,0,0,5.0,13.846153846153847,47.0,7,6
2384,3354680524,7,3,1,5,32,0,32,0,0,0,3.0,8.15625,18.0,23,9
2385,3356306544,1,1,2,12,12,0,11,1,0,0,2.0,3.9166666666666665,13.0,6,6
2386,3357569117,1,1,3,3,8,0,5,2,0,1,49.0,73.875,101.0,4,4
2387,3357730046,4,2,5,16,33,0,33,0,0,0,3.0,20.90909090909091,139.0,23,10
2388,3358125231,5,4,12,23,32,1,33,0,0,0,3.0,22.21212121212121,50.0,17,16
2389,3358701189,7,5,4,32,72,0,72,0,0,0,2.0,25.5,151.0,67,5
2390,3359228618,1,1,1,1,1,0,1,0,0,0,43.0,43.0,43.0,0,1
2391,3360506239,1,1,3,6,6,0,6,0,0,0,24.0,98.33333333333333,180.0,5,1
2392,3361191469,2,2,1,3,5,0,5,0,0,0,4.0,35.2,79.0,2,3
2393,3362430130,1,1,2,2,2,0,2,0,0,0,29.0,29.0,29.0,0,2
2394,3362625544,11,6,7,35,92,0,92,0,0,0,2.0,22.72826086956522,93.0,68,24
2395,3362692046,1,1,1,4,7,0,7,0,0,0,11.0,71.0,250.0,5,2
2396,3365874194,3,2,7,17,20,0,20,0,0,0,2.0,7.65,29.0,11,9
2397,3366326765,5,1,5,18,39,0,39,0,0,0,5.0,26.025641025641026,107.0,25,14
2398,3368024364,1,1,7,15,15,0,15,0,0,0,2.0,6.066666666666666,29.0,5,10
2399,3369039575,51,5,21,94,547,0,547,0,0,0,3.0,30.274223034734916,445.0,397,150
2400,3370256542,2,1,2,6,35,0,35,0,0,0,3.0,8.571428571428571,33.0,27,8
2401,3371629084,4,2,1,4,8,0,8,0,0,0,3.0,13.5,20.0,2,6
2402,3375684583,2,1,1,4,15,0,15,0,0,0,9.0,20.933333333333334,52.0,12,3
2403,3377743692,2,2,3,8,15,0,11,4,0,0,3.0,17.866666666666667,78.0,11,4
2404,3378547891,14,3,1,16,92,0,92,0,0,0,2.0,9.097826086956522,70.0,79,13
2405,3379838763,1,1,6,7,7,0,7,0,0,0,3.0,7.571428571428571,14.0,3,4
2406,3381778981,1,1,1,2,2,0,2,0,0,0,16.0,28.0,40.0,0,2
2407,3381948454,4,4,10,20,31,0,31,0,0,0,2.0,13.483870967741936,154.0,17,14
2408,3384855615,1,1,1,1,2,0,2,0,0,0,12.0,20.5,29.0,1,1
2409,3386011517,3,2,4,4,8,0,8,0,0,0,14.0,26.625,65.0,4,4
2410,3386479433,1,1,2,3,9,0,9,0,0,0,4.0,14.666666666666666,33.0,9,0
2411,3388446649,1,1,1,4,7,0,7,0,0,0,9.0,20.714285714285715,47.0,1,6
2412,3389964022,9,5,8,31,62,0,60,2,0,0,3.0,13.935483870967742,63.0,28,34
2413,3392992287,2,1,4,4,11,0,11,0,0,0,10.0,44.54545454545455,109.0,9,2
2414,3393119405,9,8,2,13,25,0,25,0,0,0,9.0,46.08,124.0,21,4
2415,3393890471,3,2,2,4,6,0,6,0,0,0,11.0,22.666666666666668,51.0,3,3
2416,3397032259,1,1,3,7,7,0,7,0,0,0,8.0,17.714285714285715,27.0,3,4
2417,3397297544,1,1,2,3,3,0,3,0,0,0,13.0,25.0,38.0,0,3
2418,3397536797,5,4,1,29,52,0,52,0,0,0,3.0,24.53846153846154,94.0,46,6
2419,3399181994,1,1,1,1,1,0,1,0,0,0,57.0,57.0,57.0,0,1
2420,3401324314,1,1,1,5,9,0,9,0,0,0,6.0,81.55555555555556,292.0,9,0
2421,3401384949,1,1,5,5,5,0,5,0,0,0,90.0,126.6,183.0,2,3
2422,3401665261,1,1,7,14,14,0,14,0,0,0,6.0,18.642857142857142,36.0,3,11
2423,3406521407,85,36,10,141,441,0,441,0,0,0,2.0,12.462585034013605,150.0,312,129
2424,3408369811,2,1,2,4,8,3,10,0,1,0,7.0,17.363636363636363,31.0,6,5
2425,3408414368,3,3,2,17,32,0,32,0,0,0,4.0,24.46875,126.0,23,9
2426,3409469636,1,1,3,4,4,0,4,0,0,0,21.0,31.25,38.0,0,4
2427,3411115480,9,4,23,42,50,0,50,0,0,0,6.0,20.02,101.0,20,30
2428,3411624528,6,4,1,24,39,0,39,0,0,0,2.0,11.282051282051283,39.0,24,15
2429,3411931743,3,3,4,19,27,0,26,1,0,0,3.0,10.555555555555555,56.0,16,11
2430,3416823039,2,1,3,4,10,1,11,0,0,0,2.0,12.545454545454545,34.0,5,6
2431,3417569355,3,3,13,18,21,0,21,0,0,0,7.0,34.285714285714285,215.0,12,9
2432,3417697801,10,8,15,32,76,0,70,5,0,1,5.0,20.11842105263158,86.0,44,32
2433,3419085027,42,13,12,76,398,0,398,0,0,0,2.0,31.6356783919598,1008.0,295,103
2434,3419382313,1,1,1,1,1,0,1,0,0,0,26.0,26.0,26.0,0,1
2435,3420174992,1,1,1,1,1,0,1,0,0,0,19.0,19.0,19.0,0,1
2436,3420486420,8,4,18,38,51,0,51,0,0,0,3.0,31.666666666666668,261.0,21,30
2437,3422235549,9,5,10,15,41,0,32,7,0,2,6.0,67.6829268292683,318.0,20,21
2438,3422951015,1,1,1,2,2,0,2,0,0,0,4.0,7.0,10.0,0,2
2439,3423225818,2,2,1,2,3,0,3,0,0,0,28.0,112.66666666666667,271.0,3,0
2440,3423261725,5,4,2,9,20,0,20,0,0,0,3.0,8.4,30.0,18,2
2441,3423868131,4,4,5,6,15,0,15,0,0,0,4.0,64.8,212.0,8,7
2442,3426599474,1,1,3,5,9,0,9,0,0,0,3.0,19.11111111111111,94.0,2,7
2443,3430036076,10,3,3,17,69,0,69,0,0,0,2.0,21.82608695652174,180.0,58,11
2444,3430158514,1,1,3,4,7,0,7,0,0,0,14.0,28.571428571428573,62.0,6,1
2445,3431015483,8,6,10,16,30,0,29,1,0,0,3.0,18.9,51.0,21,9
2446,3431345748,1,1,1,1,1,0,0,1,0,0,6.0,6.0,6.0,0,1
2447,3431456451,8,4,5,11,34,0,34,0,0,0,5.0,29.705882352941178,75.0,12,22
2448,3435010472,3,3,7,6,14,0,14,0,0,0,5.0,49.357142857142854,301.0,9,5
2449,3435456913,1,1,1,1,1,0,1,0,0,0,13.0,13.0,13.0,1,0
2450,3436761577,1,1,4,7,13,0,13,0,0,0,10.0,48.61538461538461,201.0,8,5
2451,3437688434,1,1,1,3,5,0,5,0,0,0,2.0,26.6,58.0,5,0
2452,3439623196,2,2,2,2,2,0,2,0,0,0,4.0,22.0,40.0,1,1
2453,3440761020,1,1,2,3,8,0,8,0,0,0,2.0,3.25,5.0,4,4
2454,3444440617,2,2,3,8,15,0,13,2,0,0,8.0,25.133333333333333,54.0,9,6
2455,3444996083,3,3,5,6,12,0,12,0,0,0,3.0,16.833333333333332,44.0,5,7
2456,3445223765,2,2,5,6,11,0,11,0,0,0,16.0,35.63636363636363,70.0,3,8
2457,3451939396,9,3,6,17,43,0,43,0,0,0,2.0,10.395348837209303,31.0,35,8
2458,3453327817,1,1,1,1,1,0,1,0,0,0,7.0,7.0,7.0,1,0
2459,3454291579,4,2,9,17,22,0,22,0,0,0,10.0,49.90909090909091,195.0,12,10
2460,3457082968,8,7,17,33,52,0,50,0,2,0,2378.0,12596.038461538461,35067.0,21,31
2461,3460403166,1,1,2,4,10,0,9,0,0,1,18.0,54.7,106.0,8,2
2462,3461440439,14,8,7,31,111,0,110,1,0,0,2.0,11.072072072072071,33.0,54,57
2463,3468489820,3,3,9,20,26,0,26,0,0,0,3.0,19.576923076923077,120.0,21,5
2464,3470084969,10,3,6,11,30,0,26,4,0,0,3.0,28.2,115.0,17,13
2465,3470375053,13,7,26,55,93,0,93,0,0,0,2.0,13.279569892473118,71.0,29,64
2466,3471695903,2,2,2,2,4,0,4,0,0,0,4.0,19.0,36.0,2,2
2467,3471727868,8,2,4,16,48,0,48,0,0,0,5.0,18.166666666666668,74.0,36,12
2468,3471801122,1,1,1,1,2,0,2,0,0,0,3.0,3.5,4.0,0,2
2469,3473706817,1,1,1,1,1,0,1,0,0,0,781627.0,781627.0,781627.0,1,0
2470,3478099763,1,1,2,2,5,0,5,0,0,0,19.0,54.2,72.0,3,2
2471,3478804007,2,1,1,5,9,0,9,0,0,0,5.0,12.777777777777779,29.0,7,2
2472,3478879798,1,1,1,2,2,0,2,0,0,0,16.0,16.0,16.0,0,2
2473,3481523127,1,1,1,1,2,0,1,1,0,0,45.0,49.0,53.0,2,0
2474,3482594951,1,1,2,4,7,0,5,2,0,0,4.0,12.285714285714286,30.0,4,3
2475,3484264353,1,1,1,1,2,0,2,0,0,0,19.0,31.0,43.0,0,2
2476,3487168058,2,1,1,1,2,0,2,0,0,0,20.0,24.0,28.0,2,0
2477,3487559071,1,1,2,2,5,0,5,0,0,0,10111.0,13828.4,23063.0,3,2
2478,3488983359,1,1,2,4,7,0,7,0,0,0,3.0,35.57142857142857,148.0,1,6
2479,3489609066,3,1,2,3,17,0,17,0,0,0,3.0,8.117647058823529,29.0,12,5
2480,3490011449,9,8,8,47,67,0,67,0,0,0,2.0,20.895522388059703,54.0,45,22
2481,3492324281,2,2,5,11,14,0,14,0,0,0,3.0,15.571428571428571,55.0,1,13
2482,3493236305,3,3,3,4,8,0,8,0,0,0,2.0,12.375,25.0,6,2
2483,3494108036,7,2,5,15,69,0,62,7,0,0,2.0,6.0,52.0,12,57
2484,3494435233,1,1,2,9,9,0,9,0,0,0,5.0,15.444444444444445,29.0,8,1
2485,3497757492,11,6,4,22,63,0,62,1,0,0,3.0,21.174603174603174,153.0,34,29
2486,3499915090,1,1,2,4,7,0,7,0,0,0,4.0,48.0,150.0,5,2
2487,3500889902,131,23,18,89,587,0,584,3,0,0,2.0,15.570698466780238,448.0,481,106
2488,3501256526,3,2,4,4,12,0,12,0,0,0,4.0,23.333333333333332,122.0,4,8
2489,3508895865,2,1,1,11,23,0,23,0,0,0,2.0,7.043478260869565,23.0,17,6
2490,3509501019,6,3,8,18,29,0,27,2,0,0,12.0,39.44827586206897,110.0,20,9
2491,3512267746,4,3,3,6,12,0,11,1,0,0,4.0,13.416666666666666,49.0,8,4
2492,3515541598,5,1,1,1,9,0,9,0,0,0,3.0,11.666666666666666,32.0,7,2
2493,3517292547,2,1,2,2,6,0,6,0,0,0,4.0,13.333333333333334,21.0,0,6
2494,3517503281,4,2,1,3,8,0,8,0,0,0,5.0,14.5,56.0,6,2
2495,3519023897,1,1,2,3,8,0,2,6,0,0,16.0,53.75,133.0,5,3
2496,3520321550,1,1,1,1,1,0,1,0,0,0,13.0,13.0,13.0,0,1
2497,3521120865,1,1,1,1,1,0,1,0,0,0,69.0,69.0,69.0,0,1
2498,3521479190,2,1,3,6,11,0,11,0,0,0,24.0,57.72727272727273,81.0,5,6
2499,3522342697,2,1,2,7,15,0,15,0,0,0,3.0,22.333333333333332,61.0,4,11
2500,3522378202,2,2,7,7,20,0,20,0,0,0,5.0,15.55,41.0,10,10
2501,3525987062,7,5,6,21,41,0,40,1,0,0,5.0,27.317073170731707,76.0,34,7
2502,3527379016,16,4,6,23,104,0,99,5,0,0,2.0,20.08653846153846,130.0,57,47
2503,3530294198,14,7,4,19,64,0,64,0,0,0,2.0,10.890625,72.0,40,24
2504,3533417732,2,1,1,2,11,0,11,0,0,0,7.0,35.63636363636363,69.0,7,4
2505,3533688234,13,6,34,75,114,1,115,0,0,0,2.0,20.304347826086957,220.0,27,88
2506,3534755733,9,3,10,25,94,0,77,7,3,7,2539.0,15927.5,99011.0,65,29
2507,3535663743,2,1,5,14,15,0,15,0,0,0,2.0,20.266666666666666,43.0,2,13
2508,3540421573,1,1,3,2,5,0,5,0,0,0,3.0,13.6,52.0,0,5
2509,3540840437,1,1,2,4,7,0,7,0,0,0,3.0,5.714285714285714,11.0,2,5
2510,3541461149,1,1,4,7,7,0,7,0,0,0,2.0,14.142857142857142,40.0,3,4
2511,3544178759,2,1,2,3,7,0,7,0,0,0,4.0,18.571428571428573,30.0,4,3
2512,3544297241,33,21,74,195,343,0,343,0,0,0,2.0,22.215743440233236,234.0,216,127
2513,3549045088,1,1,4,6,6,0,6,0,0,0,19.0,75.33333333333333,248.0,2,4
2514,3551580561,6,4,2,26,43,0,43,0,0,0,2.0,12.13953488372093,62.0,28,15
2515,3553091652,15,6,9,33,126,0,126,0,0,0,2.0,16.253968253968253,272.0,78,48
2516,3555471191,1,1,2,2,5,0,5,0,0,0,9.0,15.6,29.0,2,3
2517,3555617623,1,1,1,1,3,0,3,0,0,0,12.0,12.0,12.0,2,1
2518,3556706707,3,3,9,13,31,0,29,1,1,0,5.0,51.064516129032256,212.0,24,7
2519,3556732019,2,2,1,2,3,0,3,0,0,0,14.0,21.0,34.0,2,1
2520,3557013550,1,1,3,4,7,0,5,2,0,0,3.0,11.0,17.0,7,0
2521,3558754111,17,3,3,18,58,0,58,0,0,0,2.0,16.051724137931036,69.0,49,9
2522,3558856633,3,1,2,2,8,0,8,0,0,0,4.0,9.375,26.0,6,2
2523,3559130808,2,2,3,3,9,0,9,0,0,0,5.0,22.0,81.0,4,5
2524,3564441707,3,1,1,14,41,0,41,0,0,0,4.0,19.5609756097561,81.0,35,6
2525,3569849161,2,1,1,3,5,0,5,0,0,0,7.0,10.8,16.0,4,1
2526,3572828516,1,1,2,2,6,0,6,0,0,0,7.0,15.5,29.0,5,1
2527,3572851256,1,1,1,1,1,0,1,0,0,0,15.0,15.0,15.0,1,0
2528,3573881341,14,7,26,75,130,0,117,13,0,0,983.0,12236.276923076923,49671.0,65,65
2529,3575527701,1,1,1,6,6,0,6,0,0,0,6.0,9.5,16.0,1,5
